"","GENEID","Alignment.x","Rank.x","baseMean.x","Alignment.y","Rank.y","baseMean.y","logMeanExpression","RankDiff","MeanRank","num.trans"
"162","ENSG00000167191","STAR",3448,358.187320477177,"HISAT2",3231,347.612795215573,6.27663168116096,217,3339.5,NA
"163","ENSG00000146425","STAR",4125,8073.94734070741,"HISAT2",3908,7713.07865325542,9.3868523078337,217,4016.5,NA
"164","ENSG00000106686","STAR",2246,126.559445843826,"HISAT2",2030,121.396459073466,5.23248561157359,216,2138,NA
"165","ENSG00000005059","STAR",1797,118.312352011706,"HISAT2",2012,113.875155541325,5.1662131252434,-215,1904.5,NA
"166","ENSG00000087303","STAR",2134,317.669204992178,"HISAT2",1919,299.535029461886,6.14726398068588,215,2026.5,NA
"167","ENSG00000166352","STAR",4379,1806.65695993165,"HISAT2",4165,1697.93303871417,7.88443473823111,214,4272,NA
"168","ENSG00000162415","STAR",2137,196.105134368065,"HISAT2",1924,190.470772810625,5.67449275752994,213,2030.5,2
"169","ENSG00000197712","STAR",3639,715.827919924841,"HISAT2",3426,686.451575552717,6.96513105980286,213,3532.5,NA
"170","ENSG00000215030","STAR",3773,672.651031157157,"HISAT2",3560,586.591918397797,6.873108957299,213,3666.5,1
"171","ENSG00000271943","STAR",877,72.0717187593229,"HISAT2",665,35.3914016459484,4.4972220985888,212,771,NA
"172","ENSG00000138641","STAR",2377,101.709520592739,"HISAT2",2589,99.3752392734293,5.01990645198383,-212,2483,1
"173","ENSG00000236252","STAR",1077,113.221438136902,"HISAT2",1288,73.6995012879495,5.01110977338566,-211,1182.5,2
"174","ENSG00000147145","STAR",2828,311.119123613064,"HISAT2",2617,298.111908983653,6.13160702164744,211,2722.5,NA
"175","ENSG00000219133","STAR",4078,6117.91570841373,"HISAT2",3867,4171.88471257081,9.01235981829897,211,3972.5,1
"176","ENSG00000140945","STAR",2454,294.908976705227,"HISAT2",2244,273.241145343969,6.06733598877488,210,2349,NA
"177","ENSG00000099622","STAR",4116,568.514141765017,"HISAT2",3906,523.897283119008,6.7219831156766,210,4011,NA
"178","ENSG00000179523","STAR",3647,445.128070053869,"HISAT2",3438,425.014311957127,6.48865040987485,209,3542.5,NA
"179","ENSG00000146856","STAR",1954,85.5253619424261,"HISAT2",1746,83.2406766626837,4.84533367512465,208,1850,NA
"180","ENSG00000260261","STAR",3087,164.0546349153,"HISAT2",2879,152.224952762232,5.48133497810806,208,2983,NA
"181","ENSG00000216657","STAR",1500,113.395413060095,"HISAT2",1293,127.045937147254,5.17568850551154,207,1396.5,NA
"182","ENSG00000185942","STAR",2122,713.000886043697,"HISAT2",1915,682.57765922908,6.96062256387179,207,2018.5,NA
"183","ENSG00000218996","STAR",3292,523.55420987839,"HISAT2",3085,473.010995093914,6.63339699259629,207,3188.5,NA
"184","ENSG00000127314","STAR",4339,2046.97144475538,"HISAT2",4132,1950.78781229536,8.01379503258117,207,4235.5,NA
"185","ENSG00000233559","STAR",2215,83.3271782458384,"HISAT2",2009,80.8499578084037,4.81828083281235,206,2112,NA
"186","ENSG00000261087","STAR",3200,388.880017115767,"HISAT2",2994,373.110847237471,6.35512704243322,206,3097,NA
"187","ENSG00000095485","STAR",3714,622.519757251018,"HISAT2",3508,575.782462761325,6.81389613341311,206,3611,NA
"188","ENSG00000131375","STAR",4054,794.605918113669,"HISAT2",3848,760.533459772344,7.06891503602323,206,3951,NA
"189","ENSG00000203875","STAR",4213,2864.63685847871,"HISAT2",4008,2597.43328682981,8.33407615876971,205,4110.5,NA
"190","ENSG00000186094","STAR",1126,44.4837746406121,"HISAT2",1330,41.1371637862958,4.17519243080135,-204,1228,NA
"191","ENSG00000285593","STAR",1567,140.900999113525,"HISAT2",1363,132.083936120362,5.33244323440254,204,1465,NA
"192","ENSG00000209082","STAR",2544,205.690053848868,"HISAT2",2748,149.14668873194,5.63572986889099,-204,2646,NA
"193","ENSG00000161542","STAR",3521,571.946784704156,"HISAT2",3317,547.165452098603,6.73996307104527,204,3419,NA
"194","ENSG00000115486","STAR",3612,596.734324404576,"HISAT2",3408,565.536139755329,6.77935628649595,204,3510,NA
"195","ENSG00000226688","STAR",1381,69.2880848178385,"HISAT2",1178,64.5014898072494,4.62044128415702,203,1279.5,NA
"196","ENSG00000136933","STAR",3085,396.014430264262,"HISAT2",2882,373.663184527932,6.3679230391652,203,2983.5,NA
"197","ENSG00000249859","STAR",3314,263.810802640909,"HISAT2",3111,248.605165107418,5.96129752681547,203,3212.5,NA
"198","ENSG00000146281","STAR",3949,1565.42483615788,"HISAT2",3746,1507.94721784989,7.74906314012608,203,3847.5,1
"199","ENSG00000205336","STAR",1260,117.21754887066,"HISAT2",1058,106.822652317706,5.13949087647702,202,1159,NA
"200","ENSG00000115904","STAR",3655,1625.43761954479,"HISAT2",3453,1582.02071102287,7.79005396200568,202,3554,NA
"201","ENSG00000183723","STAR",3830,481.504687929832,"HISAT2",3628,467.729699092513,6.57279924481137,202,3729,NA
"202","ENSG00000175087","STAR",4060,1664.26876534223,"HISAT2",3858,1634.5011237874,7.81662628352666,202,3959,NA
"203","ENSG00000137714","STAR",2729,198.991837489093,"HISAT2",2528,190.442316244964,5.68430397990275,201,2628.5,1
"204","ENSG00000103642","STAR",3055,387.526066667444,"HISAT2",3256,364.204431758311,6.34498401221234,-201,3155.5,NA
"205","ENSG00000104419","STAR",1492,79.2100596551955,"HISAT2",1692,74.0619232954366,4.75566580538064,-200,1592,NA
"206","ENSG00000233293","STAR",1561,43.8748926959232,"HISAT2",1361,38.2733287766595,4.14331815534921,200,1461,NA
"207","ENSG00000167632","STAR",1920,75.6623615276605,"HISAT2",1720,72.0394003684104,4.71565609973071,200,1820,NA
"208","ENSG00000253366","STAR",2511,255.504183571547,"HISAT2",2711,173.324395105327,5.83529711327775,-200,2611,NA
"209","ENSG00000161791","STAR",1791,70.9560443322729,"HISAT2",1592,68.2879102858053,4.65491227288933,199,1691.5,NA
"210","ENSG00000109944","STAR",3380,685.770140100025,"HISAT2",3182,639.436829310098,6.91322882650752,198,3281,NA
"211","ENSG00000176681","STAR",3479,471.637107307987,"HISAT2",3677,406.244350930366,6.51435600915535,-198,3578,3
"212","ENSG00000149636","STAR",3615,597.257559563793,"HISAT2",3417,579.505019714186,6.78785633446711,198,3516,NA
"213","ENSG00000229349","STAR",1624,92.8643130060535,"HISAT2",1427,72.7116119046077,4.86151729871741,197,1525.5,NA
"214","ENSG00000170264","STAR",3691,1182.93087637947,"HISAT2",3494,1135.22955103627,7.46768281940205,197,3592.5,NA
"215","ENSG00000273247","STAR",2615,493.291672032577,"HISAT2",2419,470.058886619899,6.59074204344746,196,2517,NA
"216","ENSG00000227765","STAR",941,94.9293145947208,"HISAT2",1136,85.4307838297225,4.9246757746892,-195,1038.5,NA
"217","ENSG00000229236","STAR",1665,140.033131938365,"HISAT2",1860,135.750656683591,5.33709788802425,-195,1762.5,NA
"218","ENSG00000233967","STAR",2421,103.625416778713,"HISAT2",2226,101.95996379576,5.04087605583206,195,2323.5,NA
"219","ENSG00000137812","STAR",2862,177.813530900711,"HISAT2",2667,173.766284618559,5.57858454100142,195,2764.5,NA
"220","ENSG00000164054","STAR",2179,274.62362801123,"HISAT2",1985,253.902098816319,5.99539351215493,194,2082,NA
"221","ENSG00000163536","STAR",3484,386.07339774131,"HISAT2",3290,374.935706602457,6.35182986256602,194,3387,NA
"222","ENSG00000143977","STAR",3977,4459.95838501339,"HISAT2",3783,4072.21673717406,8.77895215789715,194,3880,NA
"223","ENSG00000225492","STAR",1490,382.556126522501,"HISAT2",1683,468.7016733989,6.42471822359224,-193,1586.5,2
"224","ENSG00000168765","STAR",2443,457.27343045192,"HISAT2",2250,415.153996681001,6.49956209624862,193,2346.5,NA
"225","ENSG00000213757","STAR",4224,1476.90311564372,"HISAT2",4031,1452.32042096475,7.69760409179369,193,4127.5,1
