"","GENEID","Alignment.x","Rank.x","baseMean.x","Alignment.y","Rank.y","baseMean.y","logMeanExpression","RankDiff","MeanRank","num.trans"
"143","ENSG00000084453","STAR",3282,13.6973088595136,"HISAT2",3845,12.1111916343876,2.98330055277142,-563,3563.5,NA
"144","ENSG00000186815","STAR",3218,97.1092173812228,"HISAT2",3777,91.6277583111556,4.96230669914496,-559,3497.5,NA
"145","ENSG00000232587","STAR",3229,158.842191121947,"HISAT2",3787,87.2748647477349,5.31063925677156,-558,3508,1
"146","ENSG00000280321","STAR",3413,250.050561573088,"HISAT2",3971,232.095407140672,5.90290178136441,-558,3692,NA
"147","ENSG00000168778","STAR",3802,375.455235028116,"HISAT2",3247,353.827611590108,6.31421637511151,555,3524.5,NA
"148","ENSG00000165948","STAR",2184,457.624190311169,"HISAT2",2738,428.635794496135,6.51017215758218,-554,2461,13
"149","ENSG00000077238","STAR",3647,7.38962635565791,"HISAT2",4200,6.76576764288733,2.37699753523719,-553,3923.5,NA
"150","ENSG00000130513","STAR",2940,8.77084208942804,"HISAT2",3492,7.88489526409631,2.54264788109525,-552,3216,5
"151","ENSG00000159712","STAR",2984,85.7194936632286,"HISAT2",2432,83.1770563846009,4.84660951893956,552,2708,NA
"152","ENSG00000151715","STAR",3169,106.217349571558,"HISAT2",3721,99.7145919142066,5.05033438978496,-552,3445,5
"153","ENSG00000278129","STAR",3217,278.901270801321,"HISAT2",3768,265.697728484347,6.02041669703218,-551,3492.5,1
"154","ENSG00000167186","STAR",4271,501.051420617385,"HISAT2",3720,482.212829438006,6.6095619366333,551,3995.5,NA
"155","ENSG00000274659","STAR",2990,11.9762269546734,"HISAT2",3536,10.4356233232054,2.84456273166552,-546,3263,NA
"156","ENSG00000036672","STAR",1839,111.69254223747,"HISAT2",2384,105.705753080638,5.10318663408892,-545,2111.5,NA
"157","ENSG00000164398","STAR",1621,140.521306711143,"HISAT2",1077,133.290415380381,5.33352288729285,544,1349,NA
"158","ENSG00000106686","STAR",3344,126.559445843826,"HISAT2",2801,121.396459073466,5.23248561157359,543,3072.5,NA
"159","ENSG00000250444","STAR",3602,229.456408010944,"HISAT2",4145,179.950503247385,5.76654335308102,-543,3873.5,1
"160","ENSG00000213985","STAR",794,274.214224941788,"HISAT2",1334,194.516117006063,5.91747425422737,-540,1064,NA
"161","ENSG00000244076","STAR",2001,28.146640666306,"HISAT2",1461,25.2798964416423,3.70835332362831,540,1731,NA
"162","ENSG00000216901","STAR",4196,42.7821879163154,"HISAT2",3656,42.2891633654178,4.1577382032192,540,3926,1
"163","ENSG00000064655","STAR",3709,15.5636922723168,"HISAT2",3170,14.3719053705288,3.12454953901501,539,3439.5,NA
"164","ENSG00000233967","STAR",4399,103.625416778713,"HISAT2",3860,101.95996379576,5.04087605583206,539,4129.5,NA
"165","ENSG00000148335","STAR",3525,110.588575914416,"HISAT2",2987,99.9541961216613,5.07870304252367,538,3256,NA
"166","ENSG00000271952","STAR",3181,7.36416636927425,"HISAT2",3718,6.61625039337315,2.36765080944857,-537,3449.5,NA
"167","ENSG00000148843","STAR",2880,223.322552777269,"HISAT2",3416,211.981278553403,5.79700924947869,-536,3148,NA
"168","ENSG00000261210","STAR",3171,66.5407684067745,"HISAT2",3707,65.0150817840218,4.59560770382963,-536,3439,5
"169","ENSG00000119686","STAR",4134,111.538614243191,"HISAT2",3598,107.668214139044,5.10820184342991,536,3866,NA
"170","ENSG00000229605","STAR",3264,9811.83984340607,"HISAT2",3799,7461.18268753047,9.5135830862691,-535,3531.5,1
"171","ENSG00000233012","STAR",4240,337.66187381418,"HISAT2",3708,329.746970598274,6.21966600385229,532,3974,2
"172","ENSG00000214222","STAR",2150,199.47830173304,"HISAT2",1620,166.794949151346,5.64500784830243,530,1885,NA
"173","ENSG00000157869","STAR",3311,172.477028152486,"HISAT2",3841,165.741993194902,5.54262741760236,-530,3576,NA
"174","ENSG00000236264","STAR",2183,822.499740545594,"HISAT2",2711,649.861334612106,7.04528029334323,-528,2447,NA
"175","ENSG00000092330","STAR",3319,337.60055946422,"HISAT2",3846,321.273528955174,6.21107651760882,-527,3582.5,15
"176","ENSG00000249264","STAR",2636,11339.7904189535,"HISAT2",3161,8416.36930396555,9.65168568860939,-525,2898.5,NA
"177","ENSG00000121210","STAR",2861,66.4218604177293,"HISAT2",3386,63.32056207771,4.58580530572386,-525,3123.5,NA
"178","ENSG00000213442","STAR",2852,2615.29480235673,"HISAT2",3376,2223.46368296093,8.22336604832336,-524,3114,1
"179","ENSG00000184188","STAR",1436,43.9177204821682,"HISAT2",913,38.2604919441042,4.1438958089839,523,1174.5,NA
"180","ENSG00000126216","STAR",3109,192.229330735433,"HISAT2",3632,184.54408462523,5.65073807973417,-523,3370.5,3
"181","ENSG00000146856","STAR",4286,85.5253619424261,"HISAT2",3764,83.2406766626837,4.84533367512465,522,4025,NA
"182","ENSG00000244081","STAR",2407,64.7059810688289,"HISAT2",2928,44.0772399469629,4.46296818106673,-521,2667.5,NA
"183","ENSG00000254332","STAR",1142,80.0975264173917,"HISAT2",1661,45.6128017853408,4.63379580839023,-519,1401.5,NA
"184","ENSG00000165055","STAR",2977,504.110643216287,"HISAT2",2458,442.642674844426,6.58676731277871,519,2717.5,NA
"185","ENSG00000279555","STAR",3146,23.3362204205726,"HISAT2",2628,22.1883130670648,3.53893922571063,518,2887,NA
"186","ENSG00000236989","STAR",2262,26.7953042773225,"HISAT2",2776,25.5517990180718,3.67810167662675,-514,2519,NA
"187","ENSG00000227627","STAR",4045,28.0289664332901,"HISAT2",3531,27.3018217866464,3.73001845422133,514,3788,NA
"188","ENSG00000185920","STAR",3069,64.9028391202859,"HISAT2",3581,60.4176980581953,4.5550518657783,-512,3325,NA
"189","ENSG00000128886","STAR",2347,30.5955445932061,"HISAT2",1836,32.1032955192549,3.84261274011952,511,2091.5,NA
"190","ENSG00000225648","STAR",2932,365.239989827006,"HISAT2",3443,344.819508350353,6.28720731469429,-511,3187.5,5
"191","ENSG00000260838","STAR",3923,7.91357070494909,"HISAT2",3413,7.70466410052458,2.46520575151022,510,3668,NA
"192","ENSG00000255406","STAR",4047,93.7121047837642,"HISAT2",3538,88.0936313204224,4.92550520415028,509,3792.5,NA
"193","ENSG00000236671","STAR",3047,49.459253909461,"HISAT2",3554,49.3209406790103,4.30568168107789,-507,3300.5,NA
"194","ENSG00000173320","STAR",3648,1171.38791752089,"HISAT2",3146,1126.70969442979,7.45861441898888,502,3397,NA
"195","ENSG00000223529","STAR",3392,1658.28938469799,"HISAT2",3893,1275.76332580715,7.73899825274892,-501,3642.5,1
"196","ENSG00000123500","STAR",2670,34.6423345570268,"HISAT2",2171,33.6582696717847,3.94102766178872,499,2420.5,NA
"197","ENSG00000251615","STAR",3394,44.3301165402094,"HISAT2",2897,41.6227907572767,4.17656200987729,497,3145.5,NA
"198","ENSG00000132716","STAR",4184,553.243707965257,"HISAT2",3687,533.431865192177,6.70925512021939,497,3935.5,NA
"199","ENSG00000203722","STAR",3081,16.5309148446193,"HISAT2",3577,14.3293220585146,3.16528835872737,-496,3329,3
"200","ENSG00000140479","STAR",3547,168.578180016823,"HISAT2",3051,157.268814962742,5.51024864458728,496,3299,NA
"201","ENSG00000071205","STAR",3021,27.1300029071244,"HISAT2",3515,25.8114925552954,3.68977278459472,-494,3268,NA
"202","ENSG00000229183","STAR",2772,10.3950701086002,"HISAT2",3265,9.50415264386854,2.71781215979429,-493,3018.5,8
"203","ENSG00000268555","STAR",4215,10.8035190862033,"HISAT2",3722,10.3847381886661,2.77233170049605,493,3968.5,NA
"204","ENSG00000203499","STAR",2111,120.833680832658,"HISAT2",1619,112.663245978133,5.17708321663872,492,1865,NA
"205","ENSG00000234383","STAR",3130,121.918614663839,"HISAT2",2640,115.484715537734,5.19107158841419,490,2885,NA
"206","ENSG00000144741","STAR",3179,573.885110296338,"HISAT2",2689,545.497321987185,6.74126821778251,490,2934,6
"207","ENSG00000177803","STAR",3585,122.998732331327,"HISAT2",4074,117.769635338283,5.20336664713266,-489,3829.5,NA
"208","ENSG00000255443","STAR",2378,8.79830165158148,"HISAT2",2866,7.68372988848114,2.53687956868107,-488,2622,NA
